applicant_id,ism,jins,yosh,viloyat,bandlik,ish_staji_oy,deklaratsiya_daromad,oila_azolari,talim,mijoz_boldi_oy
A002367,Qodirov Behruz,M,57,Surxondaryo,savdo,71,3820000,3,oliy,91
A002368,Umarov Anvar,M,22,Qashqadaryo,xususiy,131,1650000,3,oliy,26
A002369,Abdullayev Dildora,F,28,Sirdaryo,savdo,169,2440000,2,oliy,3
A002370,Tursunov Mohira,F,34,Andijon,byudjet,125,4720000,7,oliy,61
A002371,Abdullayev Bobur,M,49,Buxoro,xususiy,110,1930000,4,orta,5
A002372,Musayev Shuhrat,M,54,Sirdaryo,savdo,37,2620000,7,orta_maxsus,89
A002373,Normatov Alisher,M,34,Samarqand,byudjet,40,2460000,3,orta,96
A002374,Qodirov Zilola,F,62,Jizzax,o'z_ishi,24,11100000,2,orta,22
A002375,Toshmatov Aziz,M,47,Surxondaryo,qurilish,73,1250000,1,orta,12
A002376,Toshmatov Muslima,F,22,Samarqand,o'z_ishi,140,3470000,7,oliy,71
A002377,Abdullayev Mohira,F,44,Qoraqalpog'iston,savdo,81,5860000,7,orta,32
A002378,Muhammadiyev Jasur,M,23,Xorazm,qurilish,4,3530000,3,orta,2
A002379,Yo'ldoshev Malika,F,42,Jizzax,xususiy,70,3760000,7,oliy,40
A002380,Yo'ldoshev Dilnoza,F,53,Farg'ona,byudjet,151,5090000,6,oliy,45
A002381,Mirzayev Zarina,F,48,Andijon,savdo,99,3130000,4,oliy,43
A002382,Egamberdiyev Sabina,F,32,Navoiy,byudjet,13,3210000,5,oliy,85
A002383,Ravshanov Shahzoda,F,31,Buxoro,IT,142,2460000,2,orta,42
A002384,Sultonov Nargiza,F,31,Andijon,savdo,4,7420000,3,orta,103
A002385,Sultonov Shahzoda,F,56,Surxondaryo,savdo,160,3590000,6,orta_maxsus,113
A002386,Boboyev Shohruh,M,40,Andijon,qurilish,148,2630000,3,oliy,81
A002387,Xudoyberdiyev Feruza,F,38,Jizzax,byudjet,116,5080000,1,orta_maxsus,70
A002388,Sultonov Umid,M,42,Toshkent,savdo,151,4140000,5,orta_maxsus,37
A002389,Ochilov Elyor,M,49,Surxondaryo,xususiy,149,6240000,5,orta,2
A002390,G'ulomov Umid,M,51,Xorazm,qurilish,25,3850000,5,orta,112
A002391,Egamberdiyev Javohir,M,52,Andijon,xususiy,99,8640000,1,orta_maxsus,48
A002392,Mirzayev Dilnoza,F,61,Xorazm,savdo,120,6370000,5,orta,118
A002393,Saidov Rustam,M,51,Toshkent,savdo,43,7420000,6,orta_maxsus,8
A002394,Raximov Gulnora,F,25,Toshkent,o'z_ishi,115,6090000,6,orta,52
A002395,Raximov Diyor,M,51,Samarqand,savdo,88,6090000,1,orta_maxsus,0
A002396,Aliyev Bobur,M,27,Xorazm,o'z_ishi,119,7970000,1,oliy,16
A002397,Xasanov Mirzo,M,62,Samarqand,savdo,87,3280000,3,orta,36
A002398,Raximov Nilufar,F,44,Samarqand,o'z_ishi,163,6820000,3,orta,47
A002399,Egamberdiyev Lola,F,45,Toshkent,xususiy,92,21540000,3,orta,66
A002400,Abdullayev Nodir,M,62,Qashqadaryo,byudjet,13,5370000,5,orta,114
A002401,Mirzayev Lola,F,53,Toshkent,savdo,90,7240000,2,orta_maxsus,108
A002402,Abdullayev Sardor,M,21,Sirdaryo,savdo,12,6340000,2,orta,109
A002403,Umarov Ulugbek,M,54,Qoraqalpog'iston,savdo,99,4140000,6,orta_maxsus,49
A002404,Jo'rayev Lola,F,27,Jizzax,IT,145,8710000,2,orta_maxsus,6
A002405,Karimov Charos,F,53,Qoraqalpog'iston,xususiy,57,4150000,6,orta,115
A002406,Sharipov Malika,F,34,Toshkent,ishsiz,0,8000000,4,orta_maxsus,83
A002407,Bekmurodov Malika,F,51,Qoraqalpog'iston,byudjet,167,3500000,7,oliy,104
A002408,Aliyev Bekzod,M,37,Samarqand,ishsiz,0,2900000,1,orta_maxsus,5
A002409,Boboyev Nurbek,M,31,Navoiy,byudjet,120,10500000,1,oliy,13
A002410,Xudoyberdiyev Gulnora,F,23,Andijon,qurilish,179,6870000,6,oliy,15
A002411,Nurmatov Malika,F,34,Surxondaryo,savdo,166,6270000,4,oliy,102
A002412,Ismoilov Nozima,F,25,Toshkent,IT,87,3530000,1,orta,16
A002413,Nurmatov Zilola,F,23,Andijon,byudjet,164,2710000,6,orta,53
A002414,Ismoilov Islom,M,21,Sirdaryo,byudjet,48,11900000,2,orta,106
A002415,Sultonov Sardor,M,40,Farg'ona,transport,153,5340000,4,orta_maxsus,8
A002416,Toshmatov Mohira,F,50,Samarqand,IT,87,2060000,3,orta_maxsus,101
A002417,Sultonov Mohira,F,31,Samarqand,savdo,63,5450000,1,orta,5
A002418,Umarov Bekzod,M,57,Qashqadaryo,xususiy,6,7850000,4,oliy,9
A002419,Sultonov Lola,F,50,Surxondaryo,xususiy,110,3330000,7,orta,106
A002420,Normatov Alisher,M,50,Namangan,o'z_ishi,26,1980000,4,oliy,101
A002421,Yusupov Zafar,M,58,Samarqand,xususiy,98,2840000,3,oliy,113
A002422,Nurmatov Nodir,M,49,Surxondaryo,qurilish,115,9490000,1,orta_maxsus,87
A002423,Ravshanov Behruz,M,27,Surxondaryo,xususiy,79,12500000,3,oliy,69
A002424,Musayev Madina,F,23,Sirdaryo,o'z_ishi,178,3550000,1,oliy,21
A002425,Qurbonov Zafar,M,26,Navoiy,qurilish,91,8740000,5,orta_maxsus,73
A002426,Ergashev Lola,F,39,Jizzax,xususiy,14,4250000,2,oliy,96
A002427,Toshmatov Sevara,F,46,Qashqadaryo,ishsiz,0,4610000,4,oliy,89
A002428,Ergashev Shahzoda,F,57,Qoraqalpog'iston,IT,176,3720000,4,oliy,70
A002429,Musayev Kamron,M,35,Xorazm,xususiy,4,2300000,3,oliy,39
A002430,Nurmatov Nozima,F,54,Samarqand,transport,62,4150000,5,oliy,113
A002431,Yusupov Sabina,F,58,Qoraqalpog'iston,xususiy,49,4450000,3,oliy,93
A002432,Ergashev Sardor,M,62,Surxondaryo,xususiy,30,5880000,6,orta_maxsus,37
A002433,Aliyev Kamola,F,44,Andijon,ishsiz,0,3230000,5,orta_maxsus,13
A002434,Qodirov Javohir,M,26,Samarqand,xususiy,85,2480000,5,oliy,102
A002435,Aliyev Malika,F,37,Qoraqalpog'iston,xususiy,101,1370000,7,orta_maxsus,69
A002436,Bekmurodov Aziz,M,23,Jizzax,transport,179,2630000,4,orta,19
A002437,Hamidov Dildora,F,62,Qashqadaryo,qurilish,142,10590000,2,orta_maxsus,1
A002438,Toshmatov Jasur,M,36,Qashqadaryo,IT,39,6420000,6,oliy,36
A002439,Jo'rayev Gulnora,F,21,Jizzax,byudjet,155,2500000,7,oliy,24
A002440,Egamberdiyev Javohir,M,22,Navoiy,transport,45,2660000,5,orta_maxsus,60
A002441,Umarov Lola,F,50,Buxoro,o'z_ishi,86,6050000,1,oliy,89
A002442,Xudoyberdiyev Davron,M,24,Qoraqalpog'iston,xususiy,134,3290000,4,oliy,114
A002443,Muhammadiyev Mirzo,M,35,Jizzax,xususiy,67,2600000,7,oliy,3
A002444,Musayev Kamron,M,60,Surxondaryo,IT,144,4400000,7,orta,97
A002445,Qodirov Dildora,F,27,Sirdaryo,o'z_ishi,10,2430000,4,orta,80
A002446,Hamidov Madina,F,24,Surxondaryo,xususiy,10,1700000,3,orta_maxsus,103
A002447,Jo'rayev Ulugbek,M,28,Sirdaryo,qurilish,177,5730000,3,orta_maxsus,14
A002448,Ravshanov Islom,M,44,Navoiy,IT,131,2480000,2,orta,120
A002449,Boboyev Mohira,F,63,Surxondaryo,IT,117,2850000,4,orta,8
A002450,Yusupov Elyor,M,43,Andijon,qurilish,141,4680000,7,orta_maxsus,21
A002451,Hamidov Nurbek,M,39,Buxoro,ishsiz,0,1750000,2,orta_maxsus,96
A002452,Raximov Aziza,F,34,Qoraqalpog'iston,byudjet,130,2700000,1,oliy,105
A002453,Toshmatov Madina,F,42,Jizzax,ishsiz,0,6470000,7,orta,38
A002454,Ergashev Zilola,F,63,Qoraqalpog'iston,byudjet,40,930000,5,orta_maxsus,89
A002455,Toshmatov Sevara,F,26,Buxoro,savdo,149,9760000,7,oliy,26
A002456,Nazarov Javohir,M,21,Andijon,byudjet,109,3850000,4,orta_maxsus,75
A002457,Sultonov Rustam,M,29,Toshkent,byudjet,180,1640000,2,orta_maxsus,76
A002458,Sultonov Elyor,M,35,Qashqadaryo,byudjet,103,2970000,2,oliy,51
A002459,Raximov Feruza,F,30,Namangan,byudjet,38,5040000,1,oliy,5
A002460,Xolmatov Mirzo,M,44,Toshkent,transport,74,2670000,4,oliy,38
A002461,Abdullayev Anvar,M,60,Qoraqalpog'iston,qurilish,157,6060000,2,orta_maxsus,5
A002462,Muhammadiyev Aziz,M,40,Farg'ona,byudjet,152,4430000,3,orta,39
A002463,Abdullayev Bobur,M,54,Qashqadaryo,byudjet,64,1960000,5,orta,31
A002464,Ochilov Jasur,M,57,Toshkent,savdo,158,10000000,7,oliy,5
A002465,Nurmatov Dilnoza,F,38,Andijon,savdo,152,3440000,3,oliy,37
A002466,Boboyev Sanjar,M,26,Toshkent,byudjet,62,4240000,6,orta_maxsus,3
A002467,Ochilov Mohira,F,22,Sirdaryo,byudjet,138,5620000,3,orta_maxsus,71
A002468,Xudoyberdiyev Shahzoda,F,42,Qashqadaryo,byudjet,135,10210000,4,orta_maxsus,20
A002469,Raximov Doston,M,32,Toshkent,savdo,152,9080000,5,oliy,73
A002470,Musayev Gulnora,F,34,Samarqand,qurilish,32,4290000,7,orta,57
A002471,Ergashev Zilola,F,56,Xorazm,IT,180,7160000,6,orta,106
A002472,Sultonov Madina,F,31,Navoiy,o'z_ishi,111,2780000,6,orta_maxsus,118
A002473,Xudoyberdiyev Doston,M,55,Andijon,xususiy,128,1560000,5,orta,33
A002474,Ochilov Bobur,M,48,Navoiy,IT,0,2970000,5,orta,43
A002475,Normatov Charos,F,61,Qoraqalpog'iston,savdo,71,4410000,7,oliy,102
A002476,Nazarov Alisher,M,50,Sirdaryo,transport,133,9040000,3,oliy,35
A002477,Qodirov Bekzod,M,35,Samarqand,byudjet,76,2770000,3,orta,50
A002478,Umarov Nargiza,F,23,Qoraqalpog'iston,byudjet,120,1850000,6,oliy,57
A002479,Ochilov Muslima,F,54,Andijon,transport,16,5380000,2,oliy,54
A002480,Rahimov Shahzoda,F,29,Namangan,ishsiz,0,6410000,5,oliy,24
A002481,Ochilov Aziz,M,26,Toshkent,byudjet,131,5620000,3,oliy,52
A002482,Xudoyberdiyev Gulnora,F,21,Surxondaryo,xususiy,3,2540000,6,orta,69
A002483,Muhammadiyev Oybek,M,52,Qoraqalpog'iston,xususiy,129,4630000,6,orta_maxsus,74
A002484,Raximov Madina,F,29,Andijon,transport,15,4810000,6,orta,51
A002485,Rahimov Nargiza,F,48,Qoraqalpog'iston,xususiy,114,6540000,3,orta,18
A002486,Sharipov Nargiza,F,45,Sirdaryo,o'z_ishi,65,3270000,3,orta,7
A002487,Tursunov Doston,M,56,Sirdaryo,transport,12,3930000,3,orta_maxsus,71
A002488,Qodirov Dildora,F,21,Jizzax,qurilish,24,3520000,6,orta_maxsus,88
A002489,Toshmatov Mohira,F,26,Namangan,xususiy,119,3010000,4,oliy,72
A002490,Sattorov Sevara,F,60,Qashqadaryo,o'z_ishi,156,8710000,6,oliy,29
A002491,Ravshanov Otabek,M,23,Namangan,transport,31,3710000,4,orta_maxsus,40
A002492,Mirzayev Davron,M,44,Buxoro,savdo,99,4540000,4,orta,90
A002493,Hamidov Aziza,F,25,Qashqadaryo,savdo,68,10030000,1,oliy,3
A002494,Yo'ldoshev Behruz,M,41,Surxondaryo,xususiy,69,2430000,7,oliy,73
A002495,Toshmatov Shuhrat,M,46,Jizzax,o'z_ishi,87,14860000,1,orta_maxsus,67
A002496,Sultonov Sanjar,M,24,Qoraqalpog'iston,transport,58,4510000,2,orta_maxsus,82
A002497,Tursunov Dildora,F,28,Toshkent,savdo,28,10750000,4,orta_maxsus,98
A002498,Jo'rayev Jasur,M,53,Buxoro,o'z_ishi,162,1000000,5,orta_maxsus,71
A002499,Yusupov Sardor,M,63,Surxondaryo,savdo,105,5890000,3,oliy,10
A002500,Sultonov Shohruh,M,48,Toshkent,byudjet,46,1330000,1,oliy,33
A002501,Ravshanov Mohira,F,49,Namangan,savdo,174,3320000,4,oliy,76
A002502,Toshmatov Kamron,M,23,Andijon,qurilish,116,3940000,3,orta_maxsus,63
A002503,Umarov Malika,F,35,Farg'ona,IT,97,10570000,1,orta_maxsus,44
A002504,Xasanov Shohruh,M,57,Xorazm,byudjet,111,4130000,2,oliy,53
A002505,Ergashev Umid,M,22,Andijon,savdo,60,6690000,5,oliy,21
A002506,Xudoyberdiyev Nargiza,F,49,Buxoro,byudjet,127,4880000,1,orta_maxsus,58
A002507,Xasanov Sabina,F,35,Namangan,xususiy,169,5260000,3,oliy,25
A002508,Karimov Jasur,M,38,Toshkent,byudjet,7,3760000,2,orta_maxsus,71
A002509,Sattorov Aziz,M,62,Farg'ona,xususiy,124,5840000,5,oliy,112
A002510,Nazarov Sabina,F,34,Farg'ona,xususiy,20,9880000,3,orta,55
A002511,Ravshanov Bobur,M,38,Namangan,xususiy,24,3190000,1,orta,97
A002512,Saidov Aziz,M,56,Surxondaryo,savdo,152,3350000,1,oliy,118
A002513,Nazarov Lola,F,27,Namangan,byudjet,126,4870000,3,orta_maxsus,15
A002514,Sharipov Feruza,F,45,Xorazm,IT,138,16420000,4,orta_maxsus,24
A002515,Umarov Doston,M,63,Sirdaryo,ishsiz,0,5810000,4,oliy,112
A002516,Aliyev Behruz,M,33,Namangan,byudjet,5,2600000,7,orta,69
A002517,Karimov Charos,F,34,Surxondaryo,xususiy,34,3340000,4,orta,30
A002518,Raximov Feruza,F,21,Jizzax,xususiy,68,3290000,7,oliy,70
A002519,Muhammadiyev Oybek,M,42,Jizzax,transport,41,7300000,2,orta,55
A002520,Nurmatov Kamron,M,40,Jizzax,byudjet,97,3620000,7,oliy,89
A002521,Ravshanov Nilufar,F,22,Farg'ona,qurilish,108,11900000,2,oliy,95
A002522,Musayev Zafar,M,26,Qoraqalpog'iston,xususiy,173,7100000,7,orta_maxsus,3
A002523,Ismoilov Islom,M,41,Samarqand,qurilish,27,1860000,5,orta,94
A002524,Musayev Feruza,F,44,Namangan,o'z_ishi,80,5340000,4,orta,91
A002525,Yo'ldoshev Aziza,F,61,Andijon,xususiy,65,10990000,2,orta,99
A002526,Yusupov Islom,M,25,Samarqand,xususiy,126,7120000,3,oliy,12
A002527,Qurbonov Diyor,M,30,Toshkent,xususiy,59,3120000,4,orta,56
A002528,Muhammadiyev Shahzoda,F,25,Buxoro,o'z_ishi,170,2550000,7,orta,106
A002529,Normatov Aziza,F,63,Qashqadaryo,qurilish,139,2880000,7,orta_maxsus,82
A002530,Bekmurodov Shohruh,M,62,Qashqadaryo,IT,171,24030000,7,orta,49
A002531,Aliyev Islom,M,55,Namangan,IT,127,4420000,2,oliy,108
A002532,Aliyev Davron,M,24,Sirdaryo,savdo,105,2940000,6,orta,67
A002533,Ergashev Nurbek,M,56,Namangan,IT,90,5580000,5,orta_maxsus,109
A002534,Bekmurodov Shuhrat,M,41,Namangan,qurilish,126,600000,4,orta_maxsus,46
A002535,Raximov Nilufar,F,59,Qashqadaryo,xususiy,127,5720000,7,orta_maxsus,3
A002536,Xasanov Anvar,M,49,Toshkent,qurilish,59,5300000,1,oliy,66
A002537,Karimov Mirzo,M,28,Xorazm,savdo,36,11250000,1,oliy,116
A002538,Karimov Zilola,F,41,Samarqand,o'z_ishi,19,2200000,3,oliy,57
A002539,Ochilov Islom,M,39,Xorazm,qurilish,76,3680000,2,orta_maxsus,8
A002540,Sattorov Zafar,M,21,Qashqadaryo,IT,82,2240000,1,orta,35
A002541,Ochilov Muslima,F,61,Farg'ona,transport,18,4440000,3,orta,67
A002542,Abdullayev Aziza,F,34,Farg'ona,xususiy,131,3520000,2,orta,7
A002543,Ochilov Bekzod,M,54,Qoraqalpog'iston,xususiy,96,2220000,3,orta,24
A002544,Sharipov Shahzoda,F,51,Namangan,xususiy,59,3560000,7,orta_maxsus,57
A002545,Qodirov Feruza,F,42,Namangan,IT,108,4960000,6,orta_maxsus,118
A002546,Mirzayev Charos,F,27,Samarqand,savdo,118,5680000,7,oliy,1
A002547,Jo'rayev Farrux,M,43,Sirdaryo,xususiy,53,1530000,4,orta_maxsus,108
A002548,Nurmatov Aziza,F,30,Qashqadaryo,xususiy,1,2290000,1,oliy,108
A002549,Hamidov Timur,M,30,Sirdaryo,savdo,8,1200000,1,oliy,93
A002550,Ergashev Madina,F,39,Farg'ona,transport,153,3510000,1,orta,49
A002551,Hamidov Behruz,M,41,Buxoro,savdo,3,3300000,7,orta_maxsus,30
A002552,Xasanov Doston,M,47,Buxoro,xususiy,40,5600000,6,orta_maxsus,62
A002553,Xolmatov Shohruh,M,40,Andijon,transport,49,8140000,7,oliy,80
A002554,G'ulomov Alisher,M,32,Farg'ona,o'z_ishi,107,7350000,3,orta,44
A002555,Toshmatov Dilnoza,F,51,Namangan,xususiy,2,12660000,6,orta,59
A002556,Raximov Feruza,F,24,Navoiy,savdo,102,9440000,3,orta,96
A002557,Qurbonov Alisher,M,52,Qashqadaryo,xususiy,101,1850000,1,orta_maxsus,93
A002558,Nazarov Nilufar,F,36,Sirdaryo,xususiy,87,6010000,4,oliy,65
A002559,Yusupov Muslima,F,32,Sirdaryo,o'z_ishi,66,9820000,6,orta,84
A002560,Ochilov Farrux,M,29,Namangan,transport,119,2950000,7,orta_maxsus,94
A002561,Xudoyberdiyev Oybek,M,22,Sirdaryo,o'z_ishi,6,11330000,1,orta,15
A002562,Bekmurodov Zilola,F,24,Andijon,byudjet,129,4790000,2,orta,92
A002563,Hamidov Madina,F,36,Buxoro,qurilish,39,4570000,1,orta_maxsus,44
A002564,Nurmatov Feruza,F,48,Andijon,o'z_ishi,157,4010000,2,oliy,27
A002565,Ismoilov Davron,M,62,Samarqand,xususiy,157,14850000,7,orta_maxsus,102
A002566,Mirzayev Shohruh,M,46,Samarqand,xususiy,71,2630000,1,oliy,92
A002567,Raximov Rustam,M,39,Sirdaryo,xususiy,165,6860000,1,oliy,32
A002568,Normatov Javohir,M,23,Andijon,savdo,2,2160000,5,orta,29
A002569,Mirzayev Javohir,M,24,Jizzax,qurilish,44,3660000,3,orta,43
A002570,Mirzayev Sanjar,M,33,Farg'ona,xususiy,158,5100000,1,oliy,47
A002571,Xasanov Javohir,M,30,Xorazm,o'z_ishi,8,8920000,7,orta,22
A002572,G'ulomov Aziza,F,48,Xorazm,transport,131,2870000,7,orta_maxsus,7
A002573,Toshmatov Zafar,M,22,Qashqadaryo,xususiy,84,2070000,4,orta_maxsus,41
A002574,Muhammadiyev Nozima,F,27,Qoraqalpog'iston,savdo,163,4330000,1,orta,56
A002575,Qurbonov Feruza,F,27,Xorazm,transport,175,4280000,2,oliy,3
A002576,Toshmatov Malika,F,39,Sirdaryo,byudjet,53,4490000,4,orta_maxsus,29
A002577,Xolmatov Zilola,F,43,Toshkent,IT,162,3820000,7,orta,76
A002578,Toshmatov Umid,M,29,Andijon,qurilish,20,5270000,7,orta,75
A002579,Yo'ldoshev Nilufar,F,31,Namangan,o'z_ishi,138,3060000,5,orta,67
A002580,Yusupov Malika,F,44,Qoraqalpog'iston,xususiy,146,10910000,7,oliy,20
A002581,Saidov Muslima,F,52,Sirdaryo,o'z_ishi,88,2930000,5,oliy,33
A002582,Rahimov Aziz,M,59,Qoraqalpog'iston,xususiy,155,3560000,3,oliy,67
A002583,Sultonov Anvar,M,32,Xorazm,xususiy,27,2920000,7,orta,104
A002584,Saidov Madina,F,42,Andijon,IT,166,1930000,3,oliy,53
A002585,Yusupov Bobur,M,55,Samarqand,IT,6,3080000,5,orta,116
A002586,Umarov Sevara,F,21,Samarqand,xususiy,19,10730000,6,orta,52
A002587,Toshmatov Aziz,M,55,Andijon,xususiy,114,4260000,6,oliy,82
A002588,Jo'rayev Feruza,F,53,Navoiy,xususiy,174,9260000,5,orta_maxsus,76
A002589,Sultonov Bobur,M,56,Buxoro,o'z_ishi,123,2600000,4,orta,23
A002590,Nurmatov Kamola,F,28,Namangan,savdo,39,3730000,7,orta,89
A002591,Sultonov Jasur,M,51,Xorazm,byudjet,150,3830000,6,orta_maxsus,34
A002592,Egamberdiyev Davron,M,55,Xorazm,xususiy,151,8320000,3,oliy,34
A002593,Karimov Zilola,F,47,Buxoro,xususiy,27,5060000,5,oliy,97
A002594,Saidov Rustam,M,21,Toshkent,xususiy,112,2640000,4,orta,61
A002595,Karimov Shohruh,M,53,Samarqand,savdo,145,4640000,7,oliy,81
A002596,Sharipov Doston,M,28,Toshkent,ishsiz,0,6590000,6,oliy,24
A002597,Sattorov Malika,F,53,Samarqand,byudjet,125,3580000,2,orta_maxsus,43
A002598,Xolmatov Zarina,F,23,Qashqadaryo,xususiy,77,3480000,1,orta_maxsus,75
A002599,Sultonov Zarina,F,52,Navoiy,o'z_ishi,27,3020000,2,orta_maxsus,120
A002600,Egamberdiyev Shahzoda,F,34,Sirdaryo,transport,154,3750000,4,orta,15
A002601,Karimov Doston,M,51,Toshkent,transport,115,6410000,5,orta,5
A002602,Rahimov Jasur,M,39,Namangan,transport,92,5390000,6,orta,49
A002603,Xasanov Gulnora,F,43,Sirdaryo,xususiy,66,1690000,7,orta_maxsus,33
A002604,Ismoilov Zafar,M,43,Andijon,xususiy,22,4750000,3,oliy,55
A002605,Ismoilov Dilnoza,F,37,Qashqadaryo,xususiy,139,10080000,3,orta,104
A002606,Ergashev Ulugbek,M,29,Qashqadaryo,transport,45,2250000,5,oliy,2
A002607,Nurmatov Zarina,F,60,Surxondaryo,savdo,142,9760000,4,oliy,0
A002608,Ismoilov Madina,F,42,Navoiy,byudjet,75,5320000,3,oliy,73
A002609,Karimov Diyor,M,42,Samarqand,xususiy,90,4740000,7,orta,9
A002610,Muhammadiyev Zafar,M,31,Surxondaryo,savdo,134,2290000,6,orta_maxsus,49
A002611,Yo'ldoshev Nozima,F,22,Samarqand,xususiy,57,3140000,6,oliy,8
A002612,Xudoyberdiyev Umid,M,54,Samarqand,ishsiz,0,2330000,4,oliy,87
A002613,Sattorov Akmal,M,59,Namangan,savdo,79,4950000,7,orta,28
A002614,Nurmatov Sevara,F,55,Buxoro,byudjet,97,5970000,5,oliy,92
A002615,Hamidov Sanjar,M,59,Surxondaryo,savdo,136,6020000,5,orta,92
A002616,Toshmatov Islom,M,44,Toshkent,xususiy,70,2420000,2,orta,117
A002617,Yusupov Sevara,F,28,Qashqadaryo,qurilish,76,4250000,4,orta,117
A002618,Ochilov Nilufar,F,54,Jizzax,transport,65,4960000,6,orta_maxsus,87
A002619,Jo'rayev Zarina,F,21,Surxondaryo,o'z_ishi,132,1660000,4,orta,93
A002620,Raximov Behruz,M,63,Navoiy,ishsiz,0,2840000,2,orta_maxsus,61
A002621,Sultonov Mohira,F,26,Navoiy,xususiy,9,6540000,6,orta_maxsus,99
A002622,Nazarov Behruz,M,23,Farg'ona,transport,174,2070000,5,orta,62
A002623,Qodirov Aziz,M,30,Qashqadaryo,IT,37,16850000,7,oliy,6
A002624,Tursunov Zafar,M,32,Buxoro,savdo,155,7340000,1,orta_maxsus,109
A002625,Qodirov Kamola,F,32,Xorazm,byudjet,60,2860000,6,oliy,48
A002626,Sattorov Islom,M,59,Sirdaryo,savdo,70,4900000,6,orta_maxsus,68
A002627,Qurbonov Lola,F,40,Farg'ona,xususiy,114,2060000,7,oliy,105
A002628,Ravshanov Muslima,F,52,Qoraqalpog'iston,savdo,14,8130000,1,orta_maxsus,43
A002629,Sharipov Sevara,F,32,Surxondaryo,byudjet,99,1220000,2,oliy,78
A002630,Saidov Nozima,F,39,Xorazm,byudjet,168,2110000,4,orta_maxsus,7
A002631,Karimov Sabina,F,37,Buxoro,ishsiz,0,2300000,4,orta,31
A002632,Saidov Otabek,M,60,Xorazm,qurilish,42,5820000,4,oliy,117
A002633,Ochilov Zafar,M,24,Sirdaryo,o'z_ishi,60,1770000,2,oliy,98
A002634,Xasanov Shohruh,M,41,Navoiy,byudjet,145,8720000,1,oliy,94
A002635,Karimov Madina,F,30,Qoraqalpog'iston,savdo,86,3950000,2,orta,57
A002636,Ravshanov Shahzoda,F,55,Jizzax,IT,138,5960000,2,orta,42
A002637,Toshmatov Sardor,M,60,Samarqand,xususiy,175,3750000,2,orta_maxsus,47
A002638,Rahimov Aziz,M,23,Namangan,savdo,119,6260000,1,orta_maxsus,104
A002639,Yusupov Sevara,F,39,Andijon,qurilish,134,6300000,5,oliy,67
A002640,Qodirov Ulugbek,M,28,Jizzax,savdo,12,4150000,4,oliy,13
A002641,Qodirov Nozima,F,21,Farg'ona,qurilish,106,3720000,6,orta,80
A002642,Saidov Doston,M,46,Samarqand,xususiy,89,9140000,4,oliy,38
A002643,Musayev Gulnora,F,37,Navoiy,transport,112,3530000,3,orta_maxsus,110
A002644,Bekmurodov Javohir,M,48,Andijon,IT,173,3670000,7,orta,75
A002645,Hamidov Oybek,M,52,Toshkent,byudjet,106,12010000,1,orta_maxsus,75
A002646,Qurbonov Charos,F,27,Buxoro,IT,76,5470000,5,orta_maxsus,51
A002647,Aliyev Islom,M,23,Farg'ona,xususiy,124,2480000,1,oliy,19
A002648,Xudoyberdiyev Sabina,F,26,Qoraqalpog'iston,byudjet,121,7660000,5,orta,109
A002649,Yo'ldoshev Shahzoda,F,58,Buxoro,savdo,169,2620000,1,orta_maxsus,87
A002650,G'ulomov Jasur,M,56,Toshkent,qurilish,164,5460000,6,oliy,14
A002651,Yo'ldoshev Sanjar,M,32,Qashqadaryo,qurilish,34,4010000,4,oliy,103
A002652,Qodirov Muslima,F,29,Xorazm,savdo,85,3520000,3,orta,87
A002653,Nazarov Zilola,F,54,Xorazm,IT,111,3390000,2,oliy,57
A002654,Egamberdiyev Rustam,M,45,Andijon,xususiy,136,3000000,4,orta,116
A002655,Ergashev Dilnoza,F,33,Sirdaryo,qurilish,84,10540000,4,orta_maxsus,120
A002656,Sattorov Charos,F,43,Sirdaryo,o'z_ishi,106,7240000,2,oliy,102
A002657,Qurbonov Mohira,F,35,Farg'ona,xususiy,47,6710000,1,oliy,119
A002658,Xolmatov Dildora,F,34,Samarqand,xususiy,120,7570000,6,orta,115
A002659,Musayev Rustam,M,36,Farg'ona,savdo,28,6750000,1,orta_maxsus,99
A002660,G'ulomov Gulnora,F,47,Jizzax,byudjet,9,1790000,5,orta_maxsus,86
A002661,Toshmatov Oybek,M,54,Andijon,byudjet,103,2830000,4,orta,71
A002662,Toshmatov Anvar,M,44,Andijon,o'z_ishi,106,9440000,7,orta,111
A002663,Muhammadiyev Diyor,M,50,Qoraqalpog'iston,qurilish,94,5340000,6,oliy,86
A002664,Hamidov Charos,F,46,Qashqadaryo,xususiy,8,13020000,3,orta_maxsus,35
A002665,Mirzayev Aziza,F,33,Qoraqalpog'iston,byudjet,50,4060000,5,orta_maxsus,56
A002666,Muhammadiyev Aziz,M,49,Surxondaryo,savdo,37,9270000,6,orta,103
A002667,Ochilov Dilnoza,F,31,Xorazm,transport,94,5690000,5,orta_maxsus,6
A002668,Xasanov Nargiza,F,28,Qoraqalpog'iston,byudjet,170,5220000,1,orta_maxsus,38
A002669,Raximov Mohira,F,31,Samarqand,transport,146,4640000,4,orta,95
A002670,Normatov Alisher,M,31,Andijon,qurilish,157,6990000,6,orta,109
A002671,Aliyev Shuhrat,M,32,Andijon,transport,37,4750000,3,oliy,31
A002672,Egamberdiyev Aziza,F,49,Buxoro,byudjet,115,3390000,6,orta,80
A002673,Mirzayev Muslima,F,23,Sirdaryo,ishsiz,0,8590000,6,oliy,50
